"subject" "activity" "variable" "value"
"10315" 10 "LAYING" "tBodyGyrostdZ" -0.971940597413793
"10316" 10 "SITTING" "tBodyGyrostdZ" -0.960445962037037
"10317" 10 "STANDING" "tBodyGyrostdZ" -0.953681099545455
"10318" 10 "WALKING" "tBodyGyrostdZ" -0.174524868603774
"10319" 10 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.0353021837
"10320" 10 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.320509332297872
"10321" 11 "LAYING" "tBodyGyrostdZ" -0.959897432807018
"10322" 11 "SITTING" "tBodyGyrostdZ" -0.95284431245283
"10323" 11 "STANDING" "tBodyGyrostdZ" -0.980636664893617
"10324" 11 "WALKING" "tBodyGyrostdZ" -0.434178202542373
"10325" 11 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.318959594782609
"10326" 11 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.694658851666667
"10327" 12 "LAYING" "tBodyGyrostdZ" -0.950157442166667
"10328" 12 "SITTING" "tBodyGyrostdZ" -0.951552533137255
"10329" 12 "STANDING" "tBodyGyrostdZ" -0.950364757540984
"10330" 12 "WALKING" "tBodyGyrostdZ" -0.35017028664
"10331" 12 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.337806681456522
"10332" 12 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.349614606153846
"10333" 13 "LAYING" "tBodyGyrostdZ" -0.967350513709677
"10334" 13 "SITTING" "tBodyGyrostdZ" -0.966896414285714
"10335" 13 "STANDING" "tBodyGyrostdZ" -0.973436596140351
"10336" 13 "WALKING" "tBodyGyrostdZ" -0.363369948070175
"10337" 13 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.322774082765957
"10338" 13 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.211805111745455
"10339" 14 "LAYING" "tBodyGyrostdZ" -0.952296965294118
"10340" 14 "SITTING" "tBodyGyrostdZ" -0.952904383518518
"10341" 14 "STANDING" "tBodyGyrostdZ" -0.946589134666667
"10342" 14 "WALKING" "tBodyGyrostdZ" -0.12609080020339
"10343" 14 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" 0.356198597177778
"10344" 14 "WALKING_UPSTAIRS" "tBodyGyrostdZ" 0.564875818162963
"10345" 15 "LAYING" "tBodyGyrostdZ" -0.956537051666667
"10346" 15 "SITTING" "tBodyGyrostdZ" -0.963765802881356
"10347" 15 "STANDING" "tBodyGyrostdZ" -0.968167046415094
"10348" 15 "WALKING" "tBodyGyrostdZ" -0.48653265537037
"10349" 15 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.250648085714286
"10350" 15 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.477365945208333
"10351" 16 "LAYING" "tBodyGyrostdZ" -0.984781484857143
"10352" 16 "SITTING" "tBodyGyrostdZ" -0.960287831304348
"10353" 16 "STANDING" "tBodyGyrostdZ" -0.982357006410256
"10354" 16 "WALKING" "tBodyGyrostdZ" -0.365489530588235
"10355" 16 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.444636334893617
"10356" 16 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.365025170078431
"10357" 17 "LAYING" "tBodyGyrostdZ" -0.976200771267606
"10358" 17 "SITTING" "tBodyGyrostdZ" -0.9797052259375
"10359" 17 "STANDING" "tBodyGyrostdZ" -0.985538363333333
"10360" 17 "WALKING" "tBodyGyrostdZ" -0.386044435409836
"10361" 17 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.468462984347826
"10362" 17 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.234402350714583
"10363" 18 "LAYING" "tBodyGyrostdZ" -0.985108386307692
"10364" 18 "SITTING" "tBodyGyrostdZ" -0.981525495438596
"10365" 18 "STANDING" "tBodyGyrostdZ" -0.972820402739726
"10366" 18 "WALKING" "tBodyGyrostdZ" -0.511417204821429
"10367" 18 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.483658260727273
"10368" 18 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.433922212068966
"10369" 19 "LAYING" "tBodyGyrostdZ" -0.973197523855422
"10370" 19 "SITTING" "tBodyGyrostdZ" -0.96559497630137
"10371" 19 "STANDING" "tBodyGyrostdZ" -0.960734258356164
"10372" 19 "WALKING" "tBodyGyrostdZ" -0.104202986482692
"10373" 19 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.0314083457948718
"10374" 19 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.110117174875
"10375" 20 "LAYING" "tBodyGyrostdZ" -0.972409893529412
"10376" 20 "SITTING" "tBodyGyrostdZ" -0.945771803484848
"10377" 20 "STANDING" "tBodyGyrostdZ" -0.907343324657534
"10378" 20 "WALKING" "tBodyGyrostdZ" -0.165748467372549
"10379" 20 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" 0.159723529622222
"10380" 20 "WALKING_UPSTAIRS" "tBodyGyrostdZ" 0.184119332796078
"10381" 21 "LAYING" "tBodyGyrostdZ" -0.981345430888889
"10382" 21 "SITTING" "tBodyGyrostdZ" -0.976972658588235
"10383" 21 "STANDING" "tBodyGyrostdZ" -0.959327022022472
"10384" 21 "WALKING" "tBodyGyrostdZ" -0.311875599423077
"10385" 21 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.349759493777778
"10386" 21 "WALKING_UPSTAIRS" "tBodyGyrostdZ" 0.0517155421740426
"10387" 22 "LAYING" "tBodyGyrostdZ" -0.933251870694444
"10388" 22 "SITTING" "tBodyGyrostdZ" -0.946501417741936
"10389" 22 "STANDING" "tBodyGyrostdZ" -0.96058251031746
"10390" 22 "WALKING" "tBodyGyrostdZ" -0.151439515130435
"10391" 22 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.280417950555556
"10392" 22 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.157758060642857
"10393" 23 "LAYING" "tBodyGyrostdZ" -0.983920132638889
"10394" 23 "SITTING" "tBodyGyrostdZ" -0.9597186325
"10395" 23 "STANDING" "tBodyGyrostdZ" -0.962389689411765
"10396" 23 "WALKING" "tBodyGyrostdZ" -0.209634887972881
"10397" 23 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.208702488240741
"10398" 23 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.0317301153392157
"10399" 24 "LAYING" "tBodyGyrostdZ" -0.98170136125
"10400" 24 "SITTING" "tBodyGyrostdZ" -0.971277654117647
"10401" 24 "STANDING" "tBodyGyrostdZ" -0.969958678115942
"10402" 24 "WALKING" "tBodyGyrostdZ" -0.396154003275862
"10403" 24 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.491077244909091
"10404" 24 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.27459628379661
"10405" 25 "LAYING" "tBodyGyrostdZ" -0.91092799
"10406" 25 "SITTING" "tBodyGyrostdZ" -0.972637558615385
"10407" 25 "STANDING" "tBodyGyrostdZ" -0.971814139189189
"10408" 25 "WALKING" "tBodyGyrostdZ" -0.562775245405405
"10409" 25 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.443780454482759
"10410" 25 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.564195608923077
"10411" 26 "LAYING" "tBodyGyrostdZ" -0.969302237763158
"10412" 26 "SITTING" "tBodyGyrostdZ" -0.966441338076923
"10413" 26 "STANDING" "tBodyGyrostdZ" -0.974891360675676
"10414" 26 "WALKING" "tBodyGyrostdZ" -0.354549059491525
"10415" 26 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.3320502392
"10416" 26 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.3090880546
"10417" 27 "LAYING" "tBodyGyrostdZ" -0.97837499972973
"10418" 27 "SITTING" "tBodyGyrostdZ" -0.975713310142857
"10419" 27 "STANDING" "tBodyGyrostdZ" -0.981281807
"10420" 27 "WALKING" "tBodyGyrostdZ" -0.250120409298246
"10421" 27 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.257846157386364
"10422" 27 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.169960785215686
"10423" 28 "LAYING" "tBodyGyrostdZ" -0.96237491175
"10424" 28 "SITTING" "tBodyGyrostdZ" -0.9566328025
"10425" 28 "STANDING" "tBodyGyrostdZ" -0.925491442911392
"10426" 28 "WALKING" "tBodyGyrostdZ" -0.242601384618519
"10427" 28 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.307025006304348
"10428" 28 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.189306812833333
"10429" 29 "LAYING" "tBodyGyrostdZ" -0.97499461942029
"10430" 29 "SITTING" "tBodyGyrostdZ" -0.971227991666667
"10431" 29 "STANDING" "tBodyGyrostdZ" -0.983368643230769
"10432" 29 "WALKING" "tBodyGyrostdZ" -0.430232441132075
"10433" 29 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.311122615416667
"10434" 29 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.37481514122449
"10435" 30 "LAYING" "tBodyGyrostdZ" -0.968889156142857
"10436" 30 "SITTING" "tBodyGyrostdZ" -0.955053200806452
"10437" 30 "STANDING" "tBodyGyrostdZ" -0.93083468440678
"10438" 30 "WALKING" "tBodyGyrostdZ" -0.182569652430769
"10439" 30 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.29537036283871
"10440" 30 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.211573579892308
"10441" 1 "LAYING" "tBodyGyroJerkstdX" -0.9186085208
"10442" 1 "SITTING" "tBodyGyroJerkstdX" -0.99173159212766
"10443" 1 "STANDING" "tBodyGyroJerkstdX" -0.992945106981132
"10444" 1 "WALKING" "tBodyGyroJerkstdX" -0.207421854757895
"10445" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.487027342244898
"10446" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.614786508490566
"10447" 2 "LAYING" "tBodyGyroJerkstdX" -0.993235849166667
"10448" 2 "SITTING" "tBodyGyroJerkstdX" -0.989709023043478
"10449" 2 "STANDING" "tBodyGyroJerkstdX" -0.979324000740741
"10450" 2 "WALKING" "tBodyGyroJerkstdX" -0.389549831525424
"10451" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.243940592553192
"10452" 2 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.464854363125
"10453" 3 "LAYING" "tBodyGyroJerkstdX" -0.980328645
"10454" 3 "SITTING" "tBodyGyroJerkstdX" -0.972546905961538
"10455" 3 "STANDING" "tBodyGyroJerkstdX" -0.940937642459016
"10456" 3 "WALKING" "tBodyGyroJerkstdX" -0.385922986034483
"10457" 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.285683162346939
"10458" 3 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.507270757966102
"10459" 4 "LAYING" "tBodyGyroJerkstdX" -0.975103204259259
"10460" 4 "SITTING" "tBodyGyroJerkstdX" -0.9698997312
"10461" 4 "STANDING" "tBodyGyroJerkstdX" -0.949633878571429
"10462" 4 "WALKING" "tBodyGyroJerkstdX" -0.492341066833333
"10463" 4 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.395995494444444
"10464" 4 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.533666803846154
"10465" 5 "LAYING" "tBodyGyroJerkstdX" -0.983422257692308
"10466" 5 "SITTING" "tBodyGyroJerkstdX" -0.966037012045455
"10467" 5 "STANDING" "tBodyGyroJerkstdX" -0.941930044107143
"10468" 5 "WALKING" "tBodyGyroJerkstdX" -0.357681403285714
"10469" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.411302217446809
"10470" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.305245202489362
"10471" 6 "LAYING" "tBodyGyroJerkstdX" -0.939611608245614
"10472" 6 "SITTING" "tBodyGyroJerkstdX" -0.943714804727273
"10473" 6 "STANDING" "tBodyGyroJerkstdX" -0.946423593157895
"10474" 6 "WALKING" "tBodyGyroJerkstdX" -0.18260093354386
"10475" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" 0.0393387960854167
"10476" 6 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.186763293747059
"10477" 7 "LAYING" "tBodyGyroJerkstdX" -0.9738372325
"10478" 7 "SITTING" "tBodyGyroJerkstdX" -0.974369045625
"10479" 7 "STANDING" "tBodyGyroJerkstdX" -0.96598339754717
"10480" 7 "WALKING" "tBodyGyroJerkstdX" -0.21166729682807
"10481" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.510731018297872
"10482" 7 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.616812659215686
"10483" 8 "LAYING" "tBodyGyroJerkstdX" -0.969924077407407
"10484" 8 "SITTING" "tBodyGyroJerkstdX" -0.993264647391304
"10485" 8 "STANDING" "tBodyGyroJerkstdX" -0.981573085740741
"10486" 8 "WALKING" "tBodyGyroJerkstdX" -0.2460827504375
"10487" 8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.267887897328947
"10488" 8 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.40507069195122
"10489" 9 "LAYING" "tBodyGyroJerkstdX" -0.945329035
"10490" 9 "SITTING" "tBodyGyroJerkstdX" -0.9645323452
"10491" 9 "STANDING" "tBodyGyroJerkstdX" -0.949105691555556
"10492" 9 "WALKING" "tBodyGyroJerkstdX" -0.526985309038462
"10493" 9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.509669314047619
"10494" 9 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.660419534285714
"10495" 10 "LAYING" "tBodyGyroJerkstdX" -0.965900578103448
"10496" 10 "SITTING" "tBodyGyroJerkstdX" -0.992326657222222
"10497" 10 "STANDING" "tBodyGyroJerkstdX" -0.950367548409091
"10498" 10 "WALKING" "tBodyGyroJerkstdX" -0.366063723207547
"10499" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.416986139210526
"10500" 10 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.427291343617021
"10501" 11 "LAYING" "tBodyGyroJerkstdX" -0.981724838421053
"10502" 11 "SITTING" "tBodyGyroJerkstdX" -0.990501518301887
"10503" 11 "STANDING" "tBodyGyroJerkstdX" -0.986690403617021
"10504" 11 "WALKING" "tBodyGyroJerkstdX" -0.541616397118644
"10505" 11 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.53437494826087
"10506" 11 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.660431336111111
"10507" 12 "LAYING" "tBodyGyroJerkstdX" -0.9671982025
"10508" 12 "SITTING" "tBodyGyroJerkstdX" -0.977329927254902
"10509" 12 "STANDING" "tBodyGyroJerkstdX" -0.955415641803279
"10510" 12 "WALKING" "tBodyGyroJerkstdX" -0.3908072382
"10511" 12 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.278608163891304
"10512" 12 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.549999188461539
"10513" 13 "LAYING" "tBodyGyroJerkstdX" -0.981404742903226
"10514" 13 "SITTING" "tBodyGyroJerkstdX" -0.991371016938775
"10515" 13 "STANDING" "tBodyGyroJerkstdX" -0.978465124561404
"10516" 13 "WALKING" "tBodyGyroJerkstdX" -0.216812065298246
"10517" 13 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.463736674255319
"10518" 13 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.631037584
"10519" 14 "LAYING" "tBodyGyroJerkstdX" -0.970274962745098
"10520" 14 "SITTING" "tBodyGyroJerkstdX" -0.990284240185185
"10521" 14 "STANDING" "tBodyGyroJerkstdX" -0.969948875166667
"10522" 14 "WALKING" "tBodyGyroJerkstdX" -0.571759911525424
"10523" 14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.537002097555556
"10524" 14 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.646611034444444
"10525" 15 "LAYING" "tBodyGyroJerkstdX" -0.97392395125
"10526" 15 "SITTING" "tBodyGyroJerkstdX" -0.992889042711864
"10527" 15 "STANDING" "tBodyGyroJerkstdX" -0.971514312075472
"10528" 15 "WALKING" "tBodyGyroJerkstdX" -0.283767987222222
"10529" 15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.455980756428571
"10530" 15 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.525533949791667
"10531" 16 "LAYING" "tBodyGyroJerkstdX" -0.985835459428571
"10532" 16 "SITTING" "tBodyGyroJerkstdX" -0.98958327942029
"10533" 16 "STANDING" "tBodyGyroJerkstdX" -0.987102322692308
"10534" 16 "WALKING" "tBodyGyroJerkstdX" -0.675889722745098
"10535" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.623676024255319
"10536" 16 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.707264168627451
"10537" 17 "LAYING" "tBodyGyroJerkstdX" -0.980792372112676
"10538" 17 "SITTING" "tBodyGyroJerkstdX" -0.9952559371875
"10539" 17 "STANDING" "tBodyGyroJerkstdX" -0.989257196282051
"10540" 17 "WALKING" "tBodyGyroJerkstdX" -0.431296148196721
"10541" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.526801825217391
"10542" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.606044344375
"10543" 18 "LAYING" "tBodyGyroJerkstdX" -0.996104441384615
"10544" 18 "SITTING" "tBodyGyroJerkstdX" -0.994170190701754
"10545" 18 "STANDING" "tBodyGyroJerkstdX" -0.981970965890411
"10546" 18 "WALKING" "tBodyGyroJerkstdX" -0.578133968392857
"10547" 18 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.676716181636364
"10548" 18 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.76068902862069
"10549" 19 "LAYING" "tBodyGyroJerkstdX" -0.976105663493976
"10550" 19 "SITTING" "tBodyGyroJerkstdX" -0.988464752739726
"10551" 19 "STANDING" "tBodyGyroJerkstdX" -0.97512668739726
"10552" 19 "WALKING" "tBodyGyroJerkstdX" 0.0801186523134615
"10553" 19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" 0.179148649684615
"10554" 19 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.23937641116
"10555" 20 "LAYING" "tBodyGyroJerkstdX" -0.989283577352941
"10556" 20 "SITTING" "tBodyGyroJerkstdX" -0.977414910909091
"10557" 20 "STANDING" "tBodyGyroJerkstdX" -0.921644239863014
"10558" 20 "WALKING" "tBodyGyroJerkstdX" -0.253227445431373
"10559" 20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.249235098988889
"10560" 20 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.471107678431373
"10561" 21 "LAYING" "tBodyGyroJerkstdX" -0.984643717333333
"10562" 21 "SITTING" "tBodyGyroJerkstdX" -0.989472968470588
"10563" 21 "STANDING" "tBodyGyroJerkstdX" -0.971866494606742
"10564" 21 "WALKING" "tBodyGyroJerkstdX" -0.238908311384615
"10565" 21 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.549648320222222
"10566" 21 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.573541839148936
"10567" 22 "LAYING" "tBodyGyroJerkstdX" -0.972092602916667
"10568" 22 "SITTING" "tBodyGyroJerkstdX" -0.985671250322581
"10569" 22 "STANDING" "tBodyGyroJerkstdX" -0.949716028730159
"10570" 22 "WALKING" "tBodyGyroJerkstdX" -0.226656401521739
"10571" 22 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.264848047888889
"10572" 22 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.396699215238095
"10573" 23 "LAYING" "tBodyGyroJerkstdX" -0.985027850416667
"10574" 23 "SITTING" "tBodyGyroJerkstdX" -0.987084633970588
"10575" 23 "STANDING" "tBodyGyroJerkstdX" -0.972770702058824
"10576" 23 "WALKING" "tBodyGyroJerkstdX" -0.363969434576271
"10577" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.32301569962963
"10578" 23 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.548318881568627
"10579" 24 "LAYING" "tBodyGyroJerkstdX" -0.979865720555556
"10580" 24 "SITTING" "tBodyGyroJerkstdX" -0.991442007794118
"10581" 24 "STANDING" "tBodyGyroJerkstdX" -0.975856809130435
"10582" 24 "WALKING" "tBodyGyroJerkstdX" -0.490773455517241
"10583" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.358444550225455
"10584" 24 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.640489537966102
"10585" 25 "LAYING" "tBodyGyroJerkstdX" -0.957381145068493
"10586" 25 "SITTING" "tBodyGyroJerkstdX" -0.992304653846154
"10587" 25 "STANDING" "tBodyGyroJerkstdX" -0.977909693918919
"10588" 25 "WALKING" "tBodyGyroJerkstdX" -0.507957094054054
"10589" 25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.430134387586207
"10590" 25 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.693854902307692
"10591" 26 "LAYING" "tBodyGyroJerkstdX" -0.992665154868421
"10592" 26 "SITTING" "tBodyGyroJerkstdX" -0.995882512051282
"10593" 26 "STANDING" "tBodyGyroJerkstdX" -0.978472409324324
"10594" 26 "WALKING" "tBodyGyroJerkstdX" -0.417438636101695
"10595" 26 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.170842676616
"10596" 26 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.515829417272727
"10597" 27 "LAYING" "tBodyGyroJerkstdX" -0.993503720810811
"10598" 27 "SITTING" "tBodyGyroJerkstdX" -0.993640318285714
"10599" 27 "STANDING" "tBodyGyroJerkstdX" -0.9826424495
"10600" 27 "WALKING" "tBodyGyroJerkstdX" -0.523256879298246
"10601" 27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.493837613409091
"10602" 27 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.695774947647059
"10603" 28 "LAYING" "tBodyGyroJerkstdX" -0.9608029485
"10604" 28 "SITTING" "tBodyGyroJerkstdX" -0.982155662638889
"10605" 28 "STANDING" "tBodyGyroJerkstdX" -0.928343397721519
"10606" 28 "WALKING" "tBodyGyroJerkstdX" -0.399417082777778
"10607" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.16394489726087
"10608" 28 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.494282913529412
"10609" 29 "LAYING" "tBodyGyroJerkstdX" -0.99654254057971
"10610" 29 "SITTING" "tBodyGyroJerkstdX" -0.9933220295
"10611" 29 "STANDING" "tBodyGyroJerkstdX" -0.983293061692308
"10612" 29 "WALKING" "tBodyGyroJerkstdX" -0.395909621509434
"10613" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.347807556958333
"10614" 29 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.474932606326531
"10615" 30 "LAYING" "tBodyGyroJerkstdX" -0.983775833714286
"10616" 30 "SITTING" "tBodyGyroJerkstdX" -0.993868545483871
"10617" 30 "STANDING" "tBodyGyroJerkstdX" -0.960119074237288
"10618" 30 "WALKING" "tBodyGyroJerkstdX" -0.460345386153846
"10619" 30 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.542764507096774
"10620" 30 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.742749529538462
"10621" 1 "LAYING" "tBodyGyroJerkstdY" -0.9679072436
"10622" 1 "SITTING" "tBodyGyroJerkstdY" -0.989518068510638
"10623" 1 "STANDING" "tBodyGyroJerkstdY" -0.995137917358491
"10624" 1 "WALKING" "tBodyGyroJerkstdY" -0.304468510631579
"10625" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.238824827530612
"10626" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.601696656226415
"10627" 2 "LAYING" "tBodyGyroJerkstdY" -0.989567537916667
"10628" 2 "SITTING" "tBodyGyroJerkstdY" -0.990889614782609
"10629" 2 "STANDING" "tBodyGyroJerkstdY" -0.983447258518519
"10630" 2 "WALKING" "tBodyGyroJerkstdY" -0.634140436101695
"10631" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.469396701106383
"10632" 2 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.645491337708333
"10633" 3 "LAYING" "tBodyGyroJerkstdY" -0.986762741935484
"10634" 3 "SITTING" "tBodyGyroJerkstdY" -0.978635908653846
"10635" 3 "STANDING" "tBodyGyroJerkstdY" -0.968433747868853
"10636" 3 "WALKING" "tBodyGyroJerkstdY" -0.639087984137931
"10637" 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.680947338163265
"10638" 3 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.775774143389831
"10639" 4 "LAYING" "tBodyGyroJerkstdY" -0.986855629814815
"10640" 4 "SITTING" "tBodyGyroJerkstdY" -0.984441358
"10641" 4 "STANDING" "tBodyGyroJerkstdY" -0.976065174642857
"10642" 4 "WALKING" "tBodyGyroJerkstdY" -0.807419937
"10643" 4 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.816858240222222
"10644" 4 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.840722752692308
"10645" 5 "LAYING" "tBodyGyroJerkstdY" -0.983759479230769
"10646" 5 "SITTING" "tBodyGyroJerkstdY" -0.975433911363636
"10647" 5 "STANDING" "tBodyGyroJerkstdY" -0.961177741607143
"10648" 5 "WALKING" "tBodyGyroJerkstdY" -0.57143812375
"10649" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.514591487234043
"10650" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.631822048297872
"10651" 6 "LAYING" "tBodyGyroJerkstdY" -0.958628819649123
"10652" 6 "SITTING" "tBodyGyroJerkstdY" -0.961780726363636
"10653" 6 "STANDING" "tBodyGyroJerkstdY" -0.962422163684211
"10654" 6 "WALKING" "tBodyGyroJerkstdY" -0.416390246140351
"10655" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.193508405479167
"10656" 6 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.486494120980392
"10657" 7 "LAYING" "tBodyGyroJerkstdY" -0.976483727307692
"10658" 7 "SITTING" "tBodyGyroJerkstdY" -0.981024680625
"10659" 7 "STANDING" "tBodyGyroJerkstdY" -0.976837757358491
"10660" 7 "WALKING" "tBodyGyroJerkstdY" -0.174136410738596
"10661" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.299520205208511
"10662" 7 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.671243739607843
"10663" 8 "LAYING" "tBodyGyroJerkstdY" -0.974186451851852
"10664" 8 "SITTING" "tBodyGyroJerkstdY" -0.98887627673913
"10665" 8 "STANDING" "tBodyGyroJerkstdY" -0.985508765185185
"10666" 8 "WALKING" "tBodyGyroJerkstdY" -0.428055700208333
"10667" 8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.0704526510842105
